Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
72837,AR,5;4,,1-1-2008,35.36,-94.38,4;5,Pope,27121,0
71647,AR,3;04,,1-1-2008,35.42,-92.41,4;51,Bradley,47011,0
72751,AR,1;8,,1-1-2008,35.58,-92.45,4;67,Benton,53005,0
72632,AR,2;9,,1-1-2008,35.82,-93.65,4;52,Carroll,51035,0
72687,AR,2,,1-1-2008,35.40,-93.11,4;47,Marion,54049,0
72644,AR,2,,1-1-2008,33.44,-92.17,4;47,Boone,54005,0
72658,AR,1;38,,1-1-2008,36.45,-94.11,4;44,Baxter,5005,0
72539,AR,3;6,,1-1-2008,36.39,-93.73,4;47,Fulton,42057,0
72901,AR,2,,1-1-2008,36.22,-92.68,4;64,Sebastian,5131,0
72952,AR,3;6,,1-1-2009,36.41,-92.90,4;64,Crawford,55023,0
72901,AR,10;36,,1-1-2009,36.20,-92.28,4;64,Sebastian,5131,0
72948,AR,2.925,,1-1-2009,36.29,-91.77,4;66,Crawford,55023,0
72936,AR,0;75,,1-1-2009,35.36,-94.38,4;66,Sebastian,5131,0
72854,AR,5;3,,1-1-2009,35.52,-94.27,4;53,Johnson,56019,0
72932,AR,2;68,,1-1-2009,35.36,-94.38,4;65,Crawford,55023,0
72732,AR,1;25,,1-1-2009,35.65,-94.40,4;58,Benton,53005,0
72751,AR,1;95,,1-1-2009,35.21,-94.23,4;67,Benton,53005,0
71909,AR,3;64,,1-1-2009,35.67,-93.43,4;39,Garland,5051,0
72653,AR,0;615,,1-1-2009,35.57,-94.37,4;46,Baxter,5005,0
72946,AR,3;2,,1-1-2009,36.45,-93.96,4;62,Crawford,55023,0
72701,AR,1;17,,1-1-2009,36.45,-94.11,4;67,Washington,55131,0
72703,AR,3;42,,1-1-2009,34.66,-93.00,4;63,Washington,55131,0
72703,AR,10,,1-1-2009,36.33,-92.37,4;63,Washington,55131,0
72701,AR,2;34,,1-1-2009,35.63,-94.16,4;67,Washington,55131,0
72730,AR,1;1,,1-1-2009,36.07,-94.15,4;71,Washington,55131,0
72701,AR,0;38,,1-1-2009,36.07,-94.15,4;67,Washington,55131,0
72758,AR,4;68,,1-1-2009,36.07,-94.15,4;68,Benton,53005,0
72702,AR,5;25,,1-1-2009,36.07,-94.15,0,0,0,0
72936,AR,1;75,,1-1-2009,36.04,-94.24,4;66,Sebastian,5131,0
72210,AR,3;45,23384,8-6-2010,36.07,-94.15,4;39,Pulaski,51155,6777;971014
72730,AR,11;96,53890,8-5-2010,36.33,-94.13,4;71,Washington,55131,4505;852843
72207,AR,8;4,41000,7-1-2010,36.07,-94.15,4;39,Pulaski,51155,4880;952381
71909,AR,3;52,28848,08/16/2010,0,0,4;39,Garland,5051,8195;454545
72150,AR,1;9,7650,08/18/2010,35.21,-94.23,4;46,Grant,55043,4026;315789
72632,AR,8;96,51700,07/29/2010,34.72,-92.35,4;52,Carroll,51035,5770;089286
72638,AR,1;1,3499,5-4-2010,36.04,-94.24,4;54,Carroll,51035,3180;909091
72630,AR,2;15,11792,7-8-2010,34.72,-92.35,0,0,0,5484;651163
71933,AR,21,80025;94,09/29/2010,34.66,-93.00,4;39,Hot Spring,5059,3810;759048
71913,AR,3;52,26976,09/25/2010,34.30,-92.40,4;38,Garland,5051,7663;636364
72936,AR,5;6,27000,09/26/2010,36.39,-93.73,4;66,Sebastian,5131,4821;428571
72753,AR,8;28,33751,10/15/2010,36.33,-93.42,4;71,Washington,55131,4076;207729
72560,AR,5;2,26750,9-2-2010,36.45,-92.91,4;45,Stone,29209,5144;230769
72752,AR,1;38,13800,9-8-2010,0,0,4;55,Madison,51113,10000
72701,AR,5;98,28464,10-8-2010,34.34,-93.31,4;67,Washington,55131,4759;866221
72601,AR,7;75,30800,10-12-2010,34.50,-93.05,4;5,Boone,54005,3974;193548
72034,AR,2;15,21000,10-12-1997,35.21,-94.23,4;41,Faulkner,5045,9767;44186
72653,AR,3;51,23866;83,09/21/1997,35.97,-94.31,4;46,Baxter,5005,6799;666667
72753,AR,12,25724,10/13/1997,35.87,-92.11,4;71,Washington,55131,2143;666667
72908,AR,16;77,94919,10/13/1997,35.82,-93.65,4;65,Sebastian,5131,5660;047704
72701,AR,6;8,34365,08/26/2010,36.07,-94.15,4;67,Washington,55131,5053;676471
71953,AR,1;7,7900,10/28/2010,36.24,-93.11,4;45,Polk,55095,4647;058824
71973,AR,5;9,27610,10/28/2010,35.05,-92.50,4;47,Polk,55095,4679;661017
72653,AR,8,27170,09/19/2010,36.33,-92.37,4;46,Baxter,5005,3396;25
72641,AR,11;4,81302,10/29/2010,35.97,-94.31,4;49,Newton,48351,7131;754386
71909,AR,6;58,40160,12-8-2010,35.36,-94.38,4;39,Garland,5051,6103;343465
71909,AR,3;52,23615,12-8-2010,36.07,-94.15,4;39,Garland,5051,6708;806818
72701,AR,6;8,39865,08/23/2010,34.58,-94.23,4;67,Washington,55131,5862;5
72908,AR,16;77,94919,08/26/2010,34.29,-94.33,4;65,Sebastian,5131,5660;047704
